YIL049W	GO:0006486,GO:0007124,GO:0003865,GO:0005783,GO:0019408,GO:0006488,GO:0006629,GO:0102389
YOL136C	GO:0006003,GO:0003873,GO:0005524,GO:0006110,GO:0006000,GO:0016301,GO:0005829
YLR427W	GO:0070651,GO:0006513,GO:0061630,GO:0022626,GO:0008270,GO:0005737,GO:0045944
YAL065C	GO:0016020,GO:0003674,GO:0005575,GO:0008150
YDR121W	GO:0031492,GO:1903775,GO:0008623,GO:0006338,GO:0030337,GO:0006261,GO:0003697,GO:0008622,GO:0006272,GO:0003690,GO:0042276,GO:0008310,GO:0031490,GO:0046982,GO:0005634,GO:0006974
YJL065C	GO:1903775,GO:0005634,GO:0003674,GO:0031509,GO:0008623
YIL014W	GO:0006486,GO:0006493,GO:0000033,GO:0005794,GO:0000324,GO:0016757,GO:0000030
YAL064W-B	GO:0016020,GO:0008150,GO:0003674,GO:0005783
YBR229C	GO:0106407,GO:0006491,GO:0070880,GO:0005783,GO:0005788,GO:0005739,GO:0033919,GO:0017177,GO:0004553,GO:0090599
YIL085C	GO:0006486,GO:0006487,GO:0000030,GO:0005794,GO:0031505,GO:0097502
YPL132W	GO:0005739,GO:0005507,GO:0045454,GO:0005743
YER170W	GO:0046039,GO:0046899,GO:0005743,GO:0005759,GO:0009117,GO:0005739,GO:0004017,GO:0006139,GO:0006172,GO:0046033,GO:0046041,GO:0046940,GO:0016301,GO:0005525,GO:0009142,GO:0005737
YOR193W	GO:0016559,GO:0005777,GO:0005778,GO:0016020
YPL009C	GO:0140708,GO:1904678,GO:0022626,GO:0043023,GO:0072344,GO:0005737,GO:1990112,GO:1990116
YDR049W	GO:0072344,GO:0004521,GO:0005739,GO:0016020,GO:0008270,GO:0072671,GO:0005829,GO:0005737,GO:0005789,GO:0036503,GO:0071630,GO:0004045,GO:0036266,GO:0046872,GO:0005783
YDR333C	GO:0030674,GO:1990116,GO:0072344,GO:1990112,GO:0005737
YMR247C	GO:0022626,GO:1990116,GO:0061630,GO:0072344,GO:0006325,GO:1990112,GO:0004842,GO:0031509,GO:0030163,GO:0010498,GO:0006511,GO:0008270,GO:0005634,GO:0043023,GO:0016567,GO:0000781,GO:0005737,GO:0005829
YOR113W	GO:0005737,GO:0005829,GO:0003700
YMR319C	GO:0006826,GO:0015677,GO:0006829,GO:0071944,GO:0015680,GO:0005381,GO:0005886,GO:0000324,GO:0005375,GO:0008270,GO:0034755
YJL049W	GO:0005637,GO:0070300,GO:0051292,GO:0032511,GO:0005771,GO:0000815
YEL038W	GO:0043874,GO:0005634,GO:0019509,GO:0005737,GO:0000287,GO:0046872,GO:0009086,GO:0016787
YML107C	GO:0044615,GO:0005634,GO:0031965,GO:0008270,GO:0051237,GO:0051028,GO:0016020
YPL184C	GO:1990394,GO:0061158,GO:0003730,GO:0003723,GO:0005737,GO:0003729
YML117W	GO:0003730,GO:0070935,GO:1990394,GO:0005737,GO:0003729,GO:0010494,GO:0003723
YDR472W	GO:0030008,GO:0005085,GO:0005829,GO:1990071,GO:1990070,GO:0006888,GO:1990072,GO:0048193,GO:0005783,GO:0005794,GO:0000407
YHR169W	GO:0005524,GO:0005730,GO:0016887,GO:0000447,GO:0000472,GO:0003724,GO:0030686,GO:0000480,GO:0006364
YDR468C	GO:0006886,GO:0005829,GO:0016020,GO:0005802,GO:0005768,GO:0006897,GO:0031201,GO:0006906,GO:0005484,GO:0016192,GO:0015031,GO:0005737,GO:0005794,GO:0031901,GO:0031902,GO:0048278,GO:0000149
YOR020W-A	GO:0045259,GO:0055074,GO:0031966,GO:0005739,GO:0016020,GO:0015986
YDR346C	GO:0097001,GO:0030148,GO:0005801,GO:0005737,GO:0034599,GO:0005634,GO:0005783,GO:0005789,GO:0005794,GO:0016020
YBR278W	GO:0046982,GO:0006261,GO:0006272,GO:0003690,GO:0042276,GO:0003697,GO:0008622,GO:0030337,GO:0008310,GO:0005634,GO:0006260
YIL024C	GO:0006995,GO:0061723,GO:2001069,GO:0030437,GO:0005776,GO:0005829
YGL036W	GO:0051321,GO:0036396,GO:0005634,GO:0005730,GO:0005737,GO:0003674,GO:0045944,GO:0005667,GO:0016592
YDR336W	GO:0099617,GO:0070125,GO:0070124,GO:0019001,GO:0005525,GO:0005739
YDR420W	GO:0005034,GO:0007232,GO:0005886,GO:0006075,GO:0000282,GO:0030427,GO:0006972,GO:0031505,GO:0005576,GO:0009986,GO:0001402
YDR531W	GO:0005737,GO:0004594,GO:0008204,GO:0005634,GO:0015937,GO:0005524,GO:0005829
YML065W	GO:0034728,GO:0003682,GO:0005524,GO:0046872,GO:0006260,GO:0005634,GO:0016887,GO:0005656,GO:0003688,GO:0043007,GO:0030466,GO:0006270,GO:0005664,GO:0031261,GO:0031491,GO:0006267,GO:0005694,GO:0033314
YPL209C	GO:0044779,GO:0044024,GO:0006338,GO:0004674,GO:0106310,GO:0000922,GO:0000776,GO:0005876,GO:0007052,GO:0032465,GO:0032133,GO:0051233
YDR196C	GO:0031315,GO:0004140,GO:0015937,GO:1990143,GO:0005829,GO:0005635,GO:0005811,GO:0005783,GO:0005739,GO:0005634
YNL055C	GO:0044289,GO:0045332,GO:0017128,GO:0005741,GO:0015288,GO:0006811,GO:0005739,GO:0046930,GO:0017121,GO:0005524,GO:0006869
YBR230C	GO:0044289,GO:0005739,GO:0033750,GO:1990593,GO:0005741,GO:0006626
YHL034C	GO:0035617,GO:0000932,GO:0005730,GO:0003729,GO:0005737,GO:0010494,GO:0017148,GO:0031370,GO:0032055,GO:0005634,GO:0003723
YDL206W	GO:0097720,GO:0005783,GO:0005794,GO:0098655,GO:0000329,GO:0003674,GO:0006811,GO:0055085,GO:0016020,GO:0008324,GO:0006812
YPL155C	GO:0015631,GO:0007026,GO:0061863,GO:0046785,GO:0003774,GO:0005737,GO:0005856,GO:0005524,GO:0051301,GO:0005874,GO:0005871,GO:0008017
YLR466W	GO:0004386,GO:0005524,GO:0016787,GO:0003678,GO:0005634,GO:0000722,GO:0016887,GO:0032508
YDR371W	GO:0035885,GO:0008843,GO:0005576,GO:0005737,GO:0030435,GO:0005975,GO:0008061,GO:0004568
YIL156W-B	GO:0005758,GO:0000423,GO:0000266,GO:0008289,GO:0005739,GO:0006914,GO:0005773,GO:0005737
YDR039C	GO:0046872,GO:0006813,GO:0019829,GO:0035725,GO:0071805,GO:0005886,GO:0055085,GO:0005739,GO:0006814,GO:0008554,GO:0015662,GO:0008556,GO:0098662,GO:0016887,GO:0005524,GO:0046873,GO:0016020,GO:0006874,GO:0034220
YDR034W-B	GO:0005774,GO:0071944,GO:0005886
YBL088C	GO:0070273,GO:0004674,GO:0042770,GO:0042162,GO:0005739,GO:0006974,GO:0005634,GO:0000723,GO:0006302,GO:0006281,GO:0004672,GO:0035556,GO:0044024,GO:0006338,GO:0033554,GO:0000781,GO:0106310,GO:0005524,GO:0005694,GO:0000077
YBR036C	GO:1903514,GO:0015278,GO:0032469,GO:0005789,GO:0005783,GO:0006688,GO:0006874,GO:0000324,GO:0030234,GO:0019722,GO:0016020
YAL048C	GO:0044233,GO:0032865,GO:0010821,GO:0005741,GO:0000001,GO:1990456,GO:0055091,GO:0015886,GO:0005509,GO:0005739,GO:0003924,GO:0007005,GO:0005525
YLR454W	GO:0044233,GO:0005886,GO:0005739,GO:0003674,GO:0008150,GO:0005783,GO:0005789,GO:0031966
Q0120	GO:0004519,GO:0016787,GO:0006397,GO:0008380,GO:0005739,GO:1902600
YJR005W	GO:0006886,GO:0005886,GO:0005905,GO:0030139,GO:0030122,GO:0016192,GO:0003674,GO:0005935,GO:0015031
YDR174W	GO:0006325,GO:0070550,GO:0003690,GO:0005730,GO:0033553,GO:0005737,GO:0060962,GO:0030261,GO:0000400,GO:0006265,GO:0006356,GO:0008301,GO:0032040,GO:0000785,GO:0051276,GO:0001174,GO:0005634,GO:0005829,GO:0006338,GO:0044804,GO:0003677
YOR233W	GO:0045033,GO:0000011,GO:0004674,GO:0005524,GO:0044024,GO:0006338,GO:0005938
YPL021W	GO:0006355,GO:0043565,GO:0008270
YPL141C	GO:0000011,GO:0045033,GO:0005524,GO:0004672,GO:0044024,GO:0006338,GO:0005737,GO:0004674,GO:0005938
YLR421C	GO:0000502,GO:0005634,GO:0005737,GO:0043130,GO:0006511,GO:0034515,GO:0008541
YKL195W	GO:0045041,GO:0005739,GO:0005743,GO:0005758,GO:0006457,GO:0003756,GO:0051537,GO:0016972,GO:0016491
YPR165W	GO:0008047,GO:0090334,GO:0005768,GO:0005777,GO:0010008,GO:0003924,GO:0005886,GO:0016787,GO:0005525,GO:0007015
YDL189W	GO:0048027,GO:0005634,GO:0006012,GO:0005737,GO:1990115,GO:0003676
YLR455W	GO:0005634,GO:0000993,GO:0032968,GO:0033100,GO:0003682,GO:1990468,GO:0005829
YCR068W	GO:0005783,GO:0005774,GO:0005773,GO:0004620,GO:0006914,GO:0034727,GO:0016020,GO:0006624,GO:0006660,GO:0000425,GO:0005775,GO:0030397,GO:0046461,GO:0034496,GO:0005768,GO:0032585,GO:0004806,GO:0016787,GO:0016042
YIR036C	GO:0102306,GO:0050664,GO:0005737,GO:0008150
YIR035C	GO:0008150,GO:0102306,GO:0005737
YCL055W	GO:0051321,GO:0036396,GO:0003700,GO:0005634,GO:0045944,GO:0005737,GO:0005829,GO:0000742,GO:0016556
YDR170C	GO:0140455,GO:0005085,GO:0005737,GO:0005794,GO:0006891,GO:0005798,GO:0000045,GO:0005802,GO:0005829,GO:0005770,GO:0006888
YAL020C	GO:0017183,GO:0002098,GO:0005737,GO:0003674,GO:0008033,GO:0016567
YER133W	GO:0031536,GO:0051321,GO:0000723,GO:0000776,GO:0000076,GO:0005730,GO:0007059,GO:0006873,GO:0051726,GO:2000370,GO:0001400,GO:0009408,GO:0005847,GO:0006986,GO:1903501,GO:0000077,GO:0070873,GO:0031297,GO:0032153,GO:0005634,GO:1901901,GO:0034501,GO:0000164,GO:0005816,GO:0030437,GO:0007346,GO:0005935,GO:0007116,GO:0004722,GO:0008360,GO:0007094,GO:0005737,GO:0046872,GO:0005977,GO:0006397,GO:0017018,GO:0004721,GO:0051301
YDL149W	GO:0000045,GO:0045332,GO:0017128,GO:0000407,GO:0030659,GO:0005739,GO:0032258,GO:0000423,GO:0034727,GO:0034497,GO:0061908,GO:0061709,GO:0044804,GO:0006869,GO:0009056,GO:0005794,GO:0005789,GO:0017121,GO:0000139,GO:0005783,GO:0016020,GO:0031410,GO:0031966,GO:0034045,GO:0005776
YPL086C	GO:0002098,GO:0106261,GO:0051536,GO:0016747,GO:0005634,GO:0005737,GO:0002926
YGR199W	GO:0006486,GO:0006493,GO:0005783,GO:0004169,GO:0035269,GO:0000030
YNR052C	GO:0003676,GO:0006402,GO:0000932,GO:0004535,GO:0030015
YLR215C	GO:1905143,GO:0046872,GO:0005524,GO:0006457,GO:0000287,GO:0005737
YOR334W	GO:0045016,GO:1901612,GO:0005743,GO:0006811,GO:0005739
YGL065C	GO:0006486,GO:0004378,GO:0006488,GO:0005783,GO:0033164,GO:0102704,GO:0012505
YGR109W-B	GO:0006278,GO:0005737,GO:0075523,GO:0046872,GO:0005634,GO:0008270,GO:0015074,GO:0071897
YDR374C	GO:1990247,GO:0043488,GO:0019220,GO:0003730,GO:0005737,GO:0003723,GO:0061157
YDR275W	GO:0016042,GO:0005811,GO:0016020,GO:0003674
YPL123C	GO:0006402,GO:0033897,GO:0016829,GO:0004519,GO:0005737,GO:0005773,GO:0005775,GO:0006401,GO:0004521,GO:0005576
YDR481C	GO:0009166,GO:0006796,GO:0019637,GO:0005737,GO:0005773,GO:0016020,GO:0005774,GO:0016787,GO:0046872,GO:0004035,GO:0008270,GO:0046496,GO:0000329,GO:0047386,GO:0016791
YGR054W	GO:0017148,GO:0003743,GO:0022626,GO:0003729,GO:0006413,GO:0022627
YLR449W	GO:0043007,GO:0005730,GO:0000785,GO:0005634,GO:0003755,GO:0006334,GO:0005527
YPR171W	GO:0051015,GO:1904498,GO:0030479,GO:0044379,GO:0110085,GO:0003779,GO:0005856,GO:0005737,GO:0005886
YKL007W	GO:0030479,GO:0110085,GO:0015629,GO:0032991,GO:0005737,GO:0005856,GO:0008290,GO:0005934,GO:0000131,GO:0051015,GO:0043332,GO:0051016,GO:0005886,GO:0005935,GO:0003779,GO:0030036,GO:0030863
YJR109C	GO:0044281,GO:0005524,GO:0046872,GO:0006526,GO:0004088,GO:0016874,GO:0005737,GO:0004087,GO:0005951
YDR210W	GO:0005886,GO:0003674,GO:0008150
YBR016W	GO:0005886,GO:0033101,GO:0003674,GO:0070250,GO:0008150
YIL064W	GO:0016279,GO:0008150,GO:0005737
YMR177W	GO:0098771,GO:0030003,GO:0006826,GO:0098655,GO:0006812,GO:0006879,GO:0005739,GO:0003674,GO:0016020,GO:0031966,GO:0008324
YGL083W	GO:0005759,GO:0003674,GO:0008150,GO:0005829,GO:0004672,GO:0005524
YIL150C	GO:1902971,GO:0006270,GO:0005634,GO:0006271,GO:0003697,GO:0005657,GO:0003690,GO:0000727,GO:0003688,GO:0030466,GO:0031509,GO:0031298,GO:0008270,GO:0000781,GO:0046872,GO:0006260,GO:0043596
YPL037C	GO:0000423,GO:0005737,GO:0005634,GO:0005854
YLR192C	GO:0000184,GO:0016282,GO:0002183,GO:0003743,GO:0005852,GO:0000462,GO:0002181,GO:0010494,GO:0005737
YER007C-A	GO:0000184,GO:0005737,GO:0003723,GO:0005829,GO:0042254,GO:0001731
YDR165W	GO:0036265,GO:0005634,GO:0008047,GO:0106143,GO:0005829,GO:0106004,GO:0043527,GO:0006400
YMR099C	GO:0030246,GO:0016853,GO:0005975,GO:0047938,GO:0005634,GO:0005737
YJR066W	GO:0004674,GO:0035556,GO:0044024,GO:0006338,GO:0019222,GO:0033554,GO:0051726,GO:0000329,GO:0034976,GO:0005737,GO:0005634,GO:0000139,GO:0010008,GO:0010507,GO:0004672,GO:0090153,GO:0006413,GO:0018105,GO:0031930,GO:0031929,GO:0006995,GO:0006974,GO:0031505,GO:0051321,GO:0042254,GO:0005886,GO:0031931,GO:0034599,GO:1905356,GO:0042790,GO:0034605,GO:0005773,GO:0005774,GO:0106310,GO:0038202,GO:0038201
YJL186W	GO:0006486,GO:0000030,GO:0005794,GO:0000026,GO:0046354,GO:0035268
YNL330C	GO:0004407,GO:0070550,GO:0006355,GO:0005634,GO:0005737,GO:0016787,GO:0031507
YOR194C	GO:0005672,GO:0005737,GO:0005634,GO:0006366
YOR036W	GO:0005484,GO:0016192,GO:0016020,GO:0005829,GO:0031201,GO:0000149
YJR143C	GO:0006486,GO:0006493,GO:1900101,GO:0004169,GO:0035269,GO:0097586,GO:0005783,GO:0000030,GO:0016757
YDR385W	GO:0003746,GO:0006414,GO:0005829,GO:0005737,GO:0005525,GO:0003924,GO:0006412,GO:1990904
YNL030W	GO:0006325,GO:0003677,GO:0000786,GO:0005634,GO:0005694,GO:0030527
YKR059W	GO:0005737,GO:0006413,GO:0003743,GO:0003724,GO:0005524,GO:0016787,GO:0016887,GO:0003676,GO:0002183,GO:0010494
DNF1-LEM3 P4-ATPase complex	GO:0005886,GO:0005524
DNF2-LEM3 P4-ATPase complex	GO:0005886
cAMP-dependent protein kinase complex variant 1	GO:0005737
YAL001C	GO:0000127,GO:0001002,GO:0042791,GO:0005739,GO:0008301,GO:0001003,GO:0006383,GO:0071168,GO:0005634,GO:0006384
YDR419W	GO:0006281,GO:0007064,GO:0042276,GO:0070987,GO:0003887,GO:0005634,GO:0005739,GO:0008270,GO:0005657,GO:0007059,GO:0043231,GO:0009314,GO:0035861
YOR321W	GO:0006486,GO:0006493,GO:0004169,GO:0005789,GO:0005783,GO:0016020,GO:0016757
YLR390W-A	GO:0016020,GO:0005576,GO:0098552
YOR298C-A	GO:0003677,GO:0005634,GO:0005737
YAL002W	GO:0043495,GO:0008270,GO:0005770,GO:0051020,GO:0032511,GO:0033263,GO:0016020,GO:0006623,GO:0015031,GO:0099023,GO:0030897
YAL003W	GO:0006449,GO:1990145,GO:0005085,GO:0032232,GO:0005853,GO:0006414,GO:0032991,GO:0005737,GO:0006412,GO:0005829
YAL005C	GO:0016887,GO:0035617,GO:0005634,GO:0043161,GO:0005737,GO:0034605,GO:0005829,GO:0006606,GO:0051082,GO:0006626,GO:0009277,GO:0072671,GO:0005886,GO:0000049,GO:0000209,GO:0006616,GO:0042026,GO:0006457,GO:0002181,GO:0072318,GO:0000329,GO:0005576,GO:0005524,GO:0140662
YLR302C	GO:0016020,GO:0003674,GO:0005575,GO:0008150
YLR021W	GO:0051131,GO:0003674,GO:0043248,GO:0005634,GO:0005737
YDR205W	GO:0098771,GO:0006882,GO:0008270,GO:0055085,GO:0006829,GO:0005783,GO:0005385,GO:0031965,GO:0005634,GO:0005789,GO:0016020,GO:0005794
YPL097W	GO:0004831,GO:0003723,GO:0004812,GO:0005524,GO:0006412,GO:0005739,GO:0005759,GO:0005829
YPR099C	GO:0005739
YAL007C	GO:0006621,GO:0006888,GO:0030134,GO:0003674,GO:0005783,GO:0007030,GO:0005794
YAL008W	GO:0055091,GO:0005739,GO:0005741,GO:0007005,GO:0003674,GO:0016020
YAL009W	GO:0004721,GO:0005783,GO:0006998,GO:0071595,GO:0016020,GO:0071071,GO:0061709,GO:0071072,GO:0005789,GO:0005634,GO:0031965,GO:0030435,GO:0006629,GO:0019888
YOR085W	GO:0006486,GO:0005783,GO:0005789,GO:0016020,GO:0018279,GO:0008250
YGR227W	GO:0006486,GO:0106073,GO:0006487,GO:0005789,GO:0005783,GO:0071944,GO:0006488,GO:0016020
YCL018W	GO:0000287,GO:0016491,GO:0003862,GO:0009098,GO:0005737,GO:0006097,GO:0005829,GO:0046872
YFR015C	GO:0005978,GO:0005737,GO:0005739,GO:0004373,GO:0016757
YDL093W	GO:0006486,GO:0006493,GO:0005783,GO:0005789,GO:0016020,GO:0035269,GO:0097585,GO:0097584,GO:0004169,GO:0000030
YGR170W	GO:0005794,GO:0016831,GO:0046872,GO:0008654,GO:0006646,GO:0000139,GO:0005768,GO:0005795,GO:0046474,GO:0004609,GO:0006656,GO:0016540,GO:0010008,GO:0016020
YGL263W	GO:0016020,GO:0043328,GO:0000324,GO:0003674,GO:0005768
YAL011W	GO:0000812,GO:0003674,GO:0005634,GO:0005739,GO:0006338,GO:0007029,GO:0140849,GO:0006325
YAL012W	GO:0005634,GO:0047804,GO:0005737,GO:0004123,GO:0019343,GO:0019346,GO:1904828,GO:0019344,GO:0080146,GO:0044540
YDR261C-C	GO:0003723,GO:0005737
YEL020W-A	GO:0046872,GO:0015031,GO:0005758,GO:0005739,GO:0005743,GO:0042719
YER014W	GO:0004729,GO:0005739,GO:0006783,GO:0005743,GO:0070819
YGL257C	GO:0006486,GO:0000033,GO:0005794,GO:0006493,GO:0071944,GO:0000329,GO:0000030,GO:0016757,GO:0000139,GO:0016020
YCL069W	GO:0022857,GO:0015802,GO:0005783,GO:0055085,GO:0015174,GO:0000329,GO:0005773,GO:0005774,GO:0016020,GO:0006865
YAL014C	GO:0006896,GO:0005768,GO:0005484,GO:0005829,GO:0016020,GO:0010008,GO:0016192,GO:0006886,GO:0048278,GO:0000149,GO:0012505,GO:0031201
YAL015C	GO:0000703,GO:0034599,GO:0005739,GO:0006285,GO:0005634,GO:0006284,GO:0090297,GO:0006281,GO:0008534,GO:0003906,GO:0000702,GO:0016798,GO:0016829,GO:0003677,GO:0140078
YEL046C	GO:0006520,GO:0008732,GO:0004793,GO:0006545,GO:0006567,GO:0005829
YIL159W	GO:0030036,GO:0005522,GO:0071474,GO:0051017,GO:0070649,GO:0005829,GO:0032153,GO:0032956,GO:0051016,GO:1903475,GO:0005935,GO:0045010,GO:0031267,GO:0043332,GO:0051015
YGL201C	GO:0006270,GO:0006260,GO:0003677,GO:0003678,GO:0042555,GO:0006279,GO:0006271,GO:0006267,GO:0031261,GO:0008270,GO:0003688,GO:0009378,GO:0097373,GO:0005656,GO:0043138,GO:0031298,GO:0017116,GO:0000727,GO:0005634,GO:0006268,GO:0005737,GO:0071162,GO:0016887,GO:0004386,GO:0005524,GO:0016787,GO:0032508,GO:1902969,GO:0003697,GO:1990518
YDR363W-A	GO:0000502,GO:0006457,GO:0000724
YAL016W	GO:0000159,GO:0004722,GO:0007094,GO:0005935,GO:0006417,GO:0005934,GO:0005634,GO:0005737,GO:0005816,GO:0043332,GO:0051754,GO:0005829
YDL129W	GO:0005634,GO:0005737,GO:0003674,GO:0008150
YGR036C	GO:0006486,GO:0016787,GO:0047874,GO:0005783,GO:0005789,GO:0016020,GO:0006487,GO:0008610,GO:1901137,GO:0042392
YAL017W	GO:0045719,GO:0060917,GO:0004672,GO:0004674,GO:0005737,GO:0044024,GO:0006338,GO:0005524,GO:0006417,GO:0106310,GO:0005829,GO:0005634
YEL039C	GO:0046872,GO:0005758,GO:0005739,GO:0009055,GO:0006122,GO:0006123
YGR004W	GO:0016020,GO:0071944,GO:0005778,GO:1900063,GO:0005783,GO:0003674,GO:0007031,GO:0071782,GO:0005777
YMR265C	GO:0006338,GO:0008150,GO:0003674,GO:0005575,GO:0003723,GO:0008649,GO:0005730
YNR059W	GO:0016020,GO:0006486,GO:0016757,GO:0000030,GO:0005794
YML054C	GO:0004460,GO:0016491,GO:0005758,GO:0005739,GO:0005634,GO:0006089,GO:0046872
YAL021C	GO:0007089,GO:0005737,GO:0006260,GO:0000175,GO:0000289,GO:0006368,GO:0000932,GO:0030015,GO:0000076,GO:0006357,GO:0016593,GO:0032968,GO:0000288,GO:0003824,GO:0005634,GO:0003723,GO:0004527,GO:0004535,GO:0046872
YOR259C	GO:0010604,GO:0016887,GO:0070682,GO:0008540,GO:0005524,GO:0036402,GO:0045899,GO:0043161
YPL015C	GO:0005737,GO:0034979,GO:0017136,GO:0031507,GO:0070403,GO:0005634
YOR025W	GO:0005634,GO:0034979,GO:0005737,GO:0017136,GO:0031507,GO:0070403,GO:0000781
YNR015W	GO:0005634,GO:0106414,GO:0017150,GO:0050660,GO:0008033,GO:0005737,GO:0002943
YNR036C	GO:0005840,GO:0003735,GO:0006412,GO:0015935,GO:0005739
YNR039C	GO:0005783,GO:0016020,GO:0071577,GO:0005789
YNR060W	GO:0006826,GO:0016491,GO:0000293,GO:0005886,GO:0015677
YNL288W	GO:0005634,GO:0006402,GO:0030014,GO:0005737,GO:0030015,GO:0000932
YNR030W	GO:0006486,GO:1901137,GO:0005783,GO:0005789,GO:0016020,GO:0006487
YNL264C	GO:0005737,GO:0005783
YNL256W	GO:0005739,GO:0003848,GO:0004150,GO:0046654,GO:0009396,GO:0004156,GO:0046872,GO:0016020,GO:0031966,GO:0005740
YJR009C	GO:0006096,GO:0016491,GO:0004365,GO:0005829,GO:0030312,GO:0005737,GO:1990841,GO:0006915,GO:0006094,GO:0009277,GO:1904408,GO:0005886,GO:0005811,GO:0005739,GO:0072593,GO:0005634
YGL160W	GO:0016491,GO:0006811,GO:0016020,GO:0032956,GO:0005783,GO:0097038,GO:0006915,GO:0016175,GO:0033215,GO:0005886
YNL225C	GO:0005737,GO:0005856,GO:0005816
YNL219C	GO:0005789,GO:0006486,GO:0016757,GO:1901137,GO:0005783,GO:0016020,GO:0006487
YLR415C	GO:0005739,GO:0008150,GO:0003674,GO:0005575
YER149C	GO:0000131,GO:0000753,GO:0000133,GO:0007118,GO:0007121,GO:0030447,GO:0030010,GO:0032880,GO:0007124,GO:0043332,GO:0071468,GO:0071474,GO:0032956,GO:0005933,GO:0005934,GO:0005935
YNL177C	GO:0005840,GO:0003735,GO:0006412,GO:0005739,GO:0032543,GO:0005762,GO:0015934
YNL168C	GO:0005739,GO:0016853,GO:0050163,GO:0003674,GO:0008150,GO:0003824,GO:0018773
YNL175C	GO:0005730,GO:0008150,GO:0005634,GO:0030684,GO:0003723,GO:0034057,GO:0097010
YAL024C	GO:0016192,GO:0005933,GO:0031536,GO:0061510,GO:0005085,GO:0051301,GO:0005737,GO:0007264,GO:0005886
YAL025C	GO:0003674,GO:0042273,GO:0005730,GO:0000466,GO:0000463,GO:0030687,GO:0005634,GO:0000460
YAL026C	GO:0045332,GO:0006897,GO:1990530,GO:0005783,GO:0140346,GO:0090555,GO:0005802,GO:0032456,GO:0140345,GO:0006892,GO:0140331,GO:0016887,GO:0090556,GO:0005886
YJL052W	GO:0006096,GO:0004365,GO:0030312,GO:0005737,GO:0005886,GO:1904408,GO:0005829,GO:0005739,GO:0006094,GO:0009277,GO:0005811,GO:0016491
YNL147W	GO:0005737,GO:0032991,GO:0000956,GO:0003723,GO:0005634,GO:1990726,GO:0071004,GO:0071013
YNL132W	GO:0005730,GO:1904812,GO:0008080,GO:0000154,GO:0042274,GO:0051391,GO:0005524,GO:0051392,GO:0005634,GO:0002101,GO:0000049
Q0045	GO:0006119,GO:0004129,GO:0046872,GO:0005743,GO:0005739,GO:0016020,GO:0009060,GO:0022904,GO:0045277
YNL095C	GO:0016020,GO:0055085
YAL027W	GO:0005634,GO:0070338,GO:0070337,GO:0000736,GO:0070336
Q0250	GO:0004129,GO:0046872,GO:0005739,GO:0005743,GO:0005507
YAL029C	GO:0008298,GO:0005933,GO:0031941,GO:0005739,GO:0048309,GO:0051015,GO:0005934,GO:0007533,GO:0000146,GO:0016459,GO:0015629,GO:0005524,GO:0051028,GO:0007015,GO:0005737
YPL249C-A	GO:0005840,GO:0005737,GO:1990904,GO:0006412,GO:0003735,GO:0022625
YNL048W	GO:0016020,GO:0006486,GO:0004377,GO:0005783,GO:0005789,GO:0006488
YNL046W	GO:0016020,GO:0005783,GO:0005789
YNL029C	GO:0006486,GO:0016020,GO:0097502,GO:0005794,GO:0005783,GO:0000030,GO:0006487
YPL183W-A	GO:0005739,GO:0005840,GO:1990904,GO:0005762
YPR089W	GO:0005794,GO:0051020
Q0275	GO:0004129,GO:0005739,GO:0005743,GO:0019646,GO:0016020
YNL052W	GO:0016491,GO:0005743,GO:0045277,GO:0006119,GO:0006123
YOR304C-A	GO:0005737,GO:0005933,GO:0005935
YCL073C	GO:0022857,GO:0034775,GO:0005774,GO:0034634,GO:0005886,GO:0071944,GO:0005773,GO:0015297,GO:0044718,GO:0006811,GO:0033214,GO:0006879,GO:0015343,GO:0055085
YGL151W	GO:0003712,GO:0006357,GO:0006366,GO:0005634,GO:0016592,GO:0003674,GO:0005739
YNL010W	GO:0005634,GO:0005737,GO:0050286,GO:0052646,GO:0110130,GO:0000121,GO:0043136,GO:0016791,GO:0000287
YAL031C	GO:0008157,GO:0007059,GO:0019888,GO:0005737
YAL032C	GO:0071014,GO:0000350,GO:0005634,GO:0000386,GO:0071006,GO:0000384,GO:0071007,GO:0005681
YAL033W	GO:0000172,GO:0004526,GO:0008033,GO:0003723,GO:0000171,GO:0006364,GO:0005655,GO:0000294,GO:0034965,GO:1990904,GO:1902555,GO:0001682,GO:0033204,GO:0030677,GO:0005737,GO:0005634,GO:0016787
YIL111W	GO:0006119,GO:0016491,GO:0005743,GO:1902600,GO:0045277,GO:0005739,GO:0004129,GO:0050421,GO:0006123
YPR196W	GO:0008270,GO:0006355,GO:0006357,GO:0005634
YAL034W-A	GO:0000444,GO:0034501,GO:0007059,GO:0000922,GO:0003674,GO:0000278,GO:0051382,GO:0000070
YHR051W	GO:0046872,GO:0006119,GO:0016491,GO:0005743,GO:0005739,GO:0004129,GO:0006123,GO:0045277
YBR085C-A	GO:0005737,GO:0005634
YNL298W	GO:0106310,GO:0044024,GO:0006338,GO:0005524,GO:0004674
YDL182W	GO:0004410,GO:0005739,GO:0019878,GO:0008270,GO:0006281,GO:0005634,GO:0044283,GO:0016740,GO:0005737
